latitude,longitude,elevation,timezone,country,state,county,urban,population,landcover,ghi_mean_2021,dhi_mean_2021,dni_mean_2021,temp_mean_2021,wind_mean_2021,sp_mean_2021,Solar_Energy2021
31.89,-110.18,1200.24,-7,b'United States',b'Arizona',b'Cochise',b'None',20,130,242.5078196347032,54.57248858447488,313.1743150684932,187.02785388127853,24.612785388127858,881.9111301369863,382.38632999999993
31.89,-110.14,1291.76,-7,b'United States',b'Arizona',b'Cochise',b'None',11,130,243.5693493150685,54.39103881278539,316.0764269406393,178.1828196347032,24.668264840182648,867.6853310502283,384.06014999999996
31.89,-110.1,1363.65,-7,b'United States',b'Arizona',b'Cochise',b'None',13,130,244.40667808219175,53.80667808219178,318.8438926940639,173.11415525114154,24.673972602739727,859.7896118721461,385.3804499999999
31.89,-110.06,1434.28,-7,b'United States',b'Arizona',b'Cochise',b'None',5,130,244.7890410958904,54.032534246575345,319.81866438356167,170.48110730593606,24.679280821917807,855.4736872146119,385.98336
31.89,-110.02,1617.04,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,244.8271689497717,53.70787671232877,321.03641552511414,150.20816210045663,24.68167808219178,823.4409246575342,386.04348
31.89,-109.98,1905.32,-7,b'United States',b'Arizona',b'Cochise',b'None',1,70,244.65342465753423,53.50553652968036,323.19423515981737,134.75713470319636,24.681906392694064,799.6267123287671,385.76951999999994
31.89,-109.94,1655.64,-7,b'United States',b'Arizona',b'Cochise',b'None',1,140,242.1523401826484,54.61906392694064,316.52859589041094,163.45576484018264,24.683618721461187,844.2770547945205,381.82581
31.89,-109.9,1463.6,-7,b'United States',b'Arizona',b'Cochise',b'None',27,130,244.58019406392697,53.80439497716895,320.5490296803653,168.91986301369863,24.684874429223743,853.1948059360731,385.65405000000004
31.89,-109.86,1403.68,-7,b'United States',b'Arizona',b'Cochise',b'None',23,130,245.99634703196347,53.476084474885845,322.31786529680363,172.98978310502284,24.706906392694066,859.2523972602739,387.88703999999996
31.89,-109.82,1369.6,-7,b'United States',b'Arizona',b'Cochise',b'None',59,130,246.150799086758,52.74303652968037,323.3510273972603,176.9017694063927,24.742351598173517,865.3446917808219,388.13057999999995
31.89,-109.78,1340.28,-7,b'United States',b'Arizona',b'Cochise',b'None',10,130,245.7318493150685,52.92722602739726,322.07825342465753,178.8898401826484,24.790068493150685,868.4155251141552,387.46997999999996
31.89,-109.74,1334.24,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,245.73304794520547,52.83573059360731,322.2412100456621,179.5728310502283,24.857705479452058,869.414098173516,387.47186999999997
31.89,-109.7,1324.75,-7,b'United States',b'Arizona',b'Cochise',b'None',28,130,245.10981735159817,53.17277397260274,320.5295662100457,179.70850456621005,24.89788812785388,869.5902397260274,386.48915999999997
31.89,-109.66,1328.56,-7,b'United States',b'Arizona',b'Cochise',b'None',80,30,244.4171803652968,53.849600456621005,317.7561073059361,180.6718607305936,24.974029680365295,871.1205479452054,385.39701
31.89,-109.62,1346.2,-7,b'United States',b'Arizona',b'Cochise',b'None',115,30,244.38852739726028,53.57545662100457,317.32374429223745,180.37585616438355,24.979109589041094,870.6401826484018,385.35182999999995
31.89,-109.58,1375.16,-7,b'United States',b'Arizona',b'Cochise',b'None',8,30,243.90633561643835,54.117066210045664,316.02220319634705,178.3820776255708,24.948059360730593,867.5634132420091,384.59151
31.89,-109.54,1421.36,-7,b'United States',b'Arizona',b'Cochise',b'None',32,30,243.9296803652968,53.806107305936074,317.5111872146119,177.32608447488585,24.9361301369863,865.928196347032,384.62832000000003
31.89,-109.5,1474.35,-7,b'United States',b'Arizona',b'Cochise',b'None',8,130,242.98704337899545,54.37825342465754,315.59606164383564,174.55981735159818,24.912214611872145,861.6532534246576,383.14196999999996
31.89,-109.46,1549.52,-7,b'United States',b'Arizona',b'Cochise',b'None',18,130,241.8673515981735,54.99366438356165,314.0968607305936,165.6154109589041,24.891666666666666,847.6900684931506,381.37644
31.89,-109.42,1774.76,-7,b'United States',b'Arizona',b'Cochise',b'None',1,70,239.48253424657537,56.46934931506849,309.09777397260274,149.77174657534246,24.884817351598173,823.0550799086758,377.61606000000006
31.89,-109.38,1907.88,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,237.47026255707763,57.63538812785388,305.21272831050226,145.33921232876713,24.8837899543379,816.2816210045662,374.44311
31.89,-109.34,2109.8,-7,b'United States',b'Arizona',b'Cochise',b'None',1,70,237.11124429223744,57.29651826484018,307.2352739726027,137.96569634703195,24.885559360730593,805.0244863013698,373.87701
31.89,-109.3,2320.0,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,237.19965753424657,57.32722602739726,310.23367579908677,107.24332191780822,24.90142694063927,759.3440639269406,374.01642
31.89,-109.26,2436.32,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,236.56227168949772,56.80587899543379,310.30736301369865,107.7511415525114,24.92796803652968,759.8403538812786,373.01139
31.89,-109.22,1866.12,-7,b'United States',b'Arizona',b'Cochise',b'None',4,70,233.4430936073059,57.385958904109586,301.53955479452054,148.54172374429223,24.987214611872147,820.4034246575343,368.09306999999995
31.89,-109.18,1843.52,-7,b'United States',b'Arizona',b'Cochise',b'None',32,70,237.09788812785388,55.78236301369863,309.3602739726027,132.37237442922375,25.11141552511415,795.4784817351598,373.85595
31.89,-109.14,1640.96,-7,b'United States',b'Arizona',b'Cochise',b'None',30,70,238.15576484018263,54.84115296803653,311.07037671232877,159.2242579908676,25.337157534246575,836.4096461187214,375.52401
31.89,-109.1,1391.35,-7,b'United States',b'Arizona',b'Cochise',b'None',10,130,238.66221461187217,54.22288812785388,310.47277397260274,180.25496575342467,25.90565068493151,869.6165525114155,376.32258
31.89,-109.06,1300.52,-7,b'United States',b'Arizona',b'Cochise',b'None',19,130,240.1406392694064,54.05844748858448,312.53453196347033,182.28184931506848,26.14263698630137,872.8330479452055,378.65376000000003
31.93,-112.98,370.05,-7,b'United States',b'Arizona',b'Pima',b'None',13,130,246.9953196347032,54.6425799086758,315.19760273972605,226.3297374429224,26.025285388127855,969.1419520547944,389.46221999999995
31.93,-112.94,404.1,-7,b'United States',b'Arizona',b'Pima',b'None',4,130,246.32083333333333,54.75456621004566,314.1687785388128,225.34965753424655,25.996061643835617,966.4960616438356,388.39869
31.93,-112.9,442.9375,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.5977739726027,54.73224885844749,314.90359589041094,224.39446347031964,25.976826484018265,964.4416666666668,388.8353699999999
31.93,-112.86,494.65,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.28213470319633,54.234931506849314,317.3128424657534,220.25228310502283,25.81980593607306,955.749600456621,389.91447
31.93,-112.82,528.05,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.1821347031963,53.474657534246575,318.79914383561646,222.2466894977169,25.651826484018265,958.1784246575344,389.7567899999999
31.93,-112.78,498.8,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.9829908675799,53.487671232876714,318.4806506849315,223.1326484018265,25.555650684931507,959.1602739726028,389.44277999999997
31.93,-112.74,524.55,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.2824200913242,53.9476598173516,316.79549086757993,222.32231735159817,25.337614155251146,955.9380707762556,388.33812
31.93,-112.7,549.5,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.0703196347032,54.40810502283105,314.17659817351597,222.1905251141553,25.289440639269408,955.1315639269408,386.42688
31.93,-112.66,620.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.6824200913242,53.80530821917808,314.7550228310502,220.302397260274,25.22151826484018,950.2883561643836,385.81524
31.93,-112.62,707.65,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.1015410958904,53.14857305936073,317.1640410958904,214.27619863013695,25.203767123287673,938.3352739726027,386.47611
31.93,-112.58,661.5,-7,b'United States',b'Arizona',b'Pima',b'None',2,130,245.84703196347033,52.83030821917808,318.6841324200913,218.30536529680364,25.19777397260274,944.8858447488584,387.6516
31.93,-112.54,626.1,-7,b'United States',b'Arizona',b'Pima',b'None',12,130,246.96683789954335,53.24623287671233,319.8541666666667,219.3135273972603,25.196461187214613,946.4300799086758,389.4173099999999
31.93,-112.5,642.75,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.56849315068493,53.40068493150685,318.9980593607306,215.7486301369863,25.19560502283105,940.1130707762557,388.7892
31.93,-112.46,647.25,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.44554794520548,53.09429223744292,319.1337328767123,213.9179223744292,25.194292237442923,936.9044520547944,388.59533999999996
31.93,-112.42,583.85,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.7646118721461,53.259474885844746,318.79697488584475,222.07437214611872,25.190239726027396,950.6502283105024,389.09844
31.93,-112.38,547.7,-7,b'United States',b'Arizona',b'Pima',b'None',2,130,246.98333333333332,53.09880136986301,319.0531392694064,224.2530251141553,25.181335616438357,954.2076484018264,389.44332
31.93,-112.34,540.25,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.9865867579909,52.64377853881278,319.5089611872146,224.6344178082192,25.17208904109589,954.4989726027396,389.44845000000004
31.93,-112.3,570.25,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,248.27077625570777,52.18070776255708,322.6314497716895,218.1474315068493,25.091609589041095,942.3654680365296,391.47336
31.93,-112.26,580.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,248.2380707762557,51.86352739726028,323.16563926940637,221.4827625570776,25.03070776255708,947.8349315068492,391.42179
31.93,-112.22,563.35,-7,b'United States',b'Arizona',b'Pima',b'None',4,130,247.001598173516,52.04560502283105,321.01404109589043,224.6412100456621,24.718664383561645,952.252397260274,389.47212
31.93,-112.18,569.45,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.5435502283105,51.958504566210046,320.5816210045662,224.88230593607307,24.571575342465753,952.2710616438357,388.74987
31.93,-112.14,578.0,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.74817351598173,51.72208904109589,321.48190639269404,224.8990296803653,24.28150684931507,951.4803652968036,389.07251999999994
31.93,-112.1,589.625,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.5765410958904,52.35450913242009,320.57340182648403,224.17722602739727,23.99851598173516,949.041210045662,388.80189
31.93,-112.06,606.85,-7,b'United States',b'Arizona',b'Pima',b'None',12,130,247.37785388127853,51.86204337899543,323.1618150684931,223.71358447488583,23.93972602739726,947.8620433789954,390.06539999999995
31.93,-112.02,630.5,-7,b'United States',b'Arizona',b'Pima',b'None',72,130,247.67077625570775,51.31815068493151,325.08213470319635,222.06027397260272,23.84783105022831,943.5985159817352,390.52727999999996
31.93,-111.98,658.0,-7,b'United States',b'Arizona',b'Pima',b'None',5,130,247.3730593607306,51.25582191780822,324.97591324200914,221.43270547945207,23.84115296803653,942.3491438356164,390.05783999999994
31.93,-111.94,696.55,-7,b'United States',b'Arizona',b'Pima',b'None',9,130,246.77728310502283,50.88915525114155,324.5780821917808,219.26358447488585,23.83595890410959,938.2849885844748,389.11841999999996
31.93,-111.9,725.5,-7,b'United States',b'Arizona',b'Pima',b'None',1596,130,245.49383561643836,51.600913242009135,321.5554223744292,218.49195205479452,23.836929223744292,936.7591324200912,387.09468
31.93,-111.86,750.3,-7,b'United States',b'Arizona',b'Pima',b'None',1570,130,245.75719178082193,51.36095890410959,322.5208904109589,216.90673515981737,23.83624429223744,933.9802511415523,387.50994000000003
31.93,-111.82,779.65,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,246.4767694063927,50.488013698630134,325.424600456621,214.10279680365295,23.83413242009133,928.884817351598,388.64457
31.93,-111.78,809.4,-7,b'United States',b'Arizona',b'Pima',b'None',74,130,246.63110730593607,50.42471461187215,326.31929223744294,211.4099885844749,23.831963470319636,924.1312214611872,388.88793
31.93,-111.74,855.8,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.6821917808219,50.61033105022831,326.61044520547944,207.69937214611872,23.84543378995434,917.3933219178082,388.96848
31.93,-111.7,923.5625,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.82197488584475,51.41295662100457,324.93070776255706,204.8132420091324,23.845205479452055,912.3078196347032,387.61208999999997
31.93,-111.66,1154.25,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,246.46335616438355,50.86992009132421,328.1696347031963,187.8590182648402,23.863127853881277,883.3056506849315,388.62342
31.93,-111.62,1533.25,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,245.5314497716895,52.06832191780822,327.12728310502285,170.948002283105,23.86615296803653,855.5457762557078,387.15398999999996
31.93,-111.58,1295.9,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,242.44018264840184,52.759132420091326,319.80890410958904,182.63070776255708,23.8550799086758,873.5106735159817,382.27968
31.93,-111.54,1148.75,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,243.7355593607306,51.57659817351598,323.3058789954338,186.1305936073059,23.837842465753425,878.9132420091324,384.32223
31.93,-111.5,1045.25,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.07471461187217,51.824828767123286,322.5809360730594,196.7670091324201,23.798116438356164,895.8377853881278,384.85701
31.93,-111.46,971.7,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.25639269406392,51.37876712328767,322.91489726027396,204.04497716894977,23.735901826484017,907.0798515981736,385.14347999999995
31.93,-111.42,892.35,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.54560502283104,51.852625570776254,320.36261415525115,208.32317351598172,23.705479452054796,913.7545662100456,384.02270999999996
31.93,-111.38,874.9,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.2263698630137,51.9837899543379,319.1441780821918,206.39075342465753,23.685559360730593,909.6443493150684,383.51933999999994
31.93,-111.34,963.55,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.9072488584475,51.90856164383562,320.70022831050227,203.90296803652967,23.68304794520548,905.3375570776255,384.59295000000003
31.93,-111.3,1055.25,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.79663242009133,52.43915525114155,320.3136415525114,192.8299086757991,23.679965753424657,886.7013698630137,384.41853
31.93,-111.26,1152.5,-7,b'United States',b'Arizona',b'Pima',b'None',47,130,243.93561643835616,52.39269406392694,321.5537671232877,188.08150684931508,23.678938356164384,878.8207191780822,384.63768
31.93,-111.22,1327.45,-7,b'United States',b'Arizona',b'Pima',b'None',2,30,244.5055936073059,52.48544520547945,323.60576484018264,180.2162100456621,23.678995433789954,865.9419520547946,385.53641999999996
31.93,-111.18,1378.45,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.45570776255707,51.649029680365295,326.54309360730593,168.36067351598174,23.679737442922377,846.7261415525114,387.03456
31.93,-111.14,1224.65,-7,b'United States',b'Arizona',b'Pima',b'None',46,130,245.33036529680365,51.72254566210046,325.2704908675799,186.49252283105025,23.68230593607306,876.2518264840182,386.83691999999996
31.93,-111.1,1127.375,-7,b'United States',b'Arizona',b'Pima',b'None',37,130,245.60245433789953,51.20764840182648,325.34623287671235,193.33373287671233,23.69406392694064,888.0018264840182,387.26595000000003
31.93,-111.06,1043.0,-7,b'United States',b'Arizona',b'Pima',b'None',66,130,244.66324200913243,51.59720319634703,322.525399543379,196.4308789954338,23.69777397260274,893.2969748858447,385.785
31.93,-111.02,949.95,-7,b'United States',b'Arizona',b'Pima',b'None',373,130,243.8408105022831,52.26860730593607,319.50005707762557,204.43133561643836,23.67716894977169,907.1868150684932,384.48819
31.93,-110.98,858.6,-7,b'United States',b'Arizona',b'Pima',b'None',2247,130,243.25930365296804,52.24811643835616,317.7206621004566,209.04577625570775,23.651598173515985,915.1605022831052,383.57126999999997
31.93,-110.94,835.55,-7,b'United States',b'Arizona',b'Pima',b'None',323,130,243.54126712328767,52.201141552511416,317.8194063926941,210.0281392694064,23.501883561643837,917.3630707762557,384.01587
31.93,-110.9,860.625,-7,b'United States',b'Arizona',b'Pima',b'None',333,130,243.30616438356165,52.94297945205479,316.2658675799087,208.97351598173515,23.436986301369863,915.7382420091324,383.64516
31.93,-110.86,904.5,-7,b'United States',b'Arizona',b'Pima',b'None',280,130,243.30941780821917,52.98921232876712,316.5753424657534,205.7030821917808,23.310102739726027,910.5112442922374,383.65029
31.93,-110.82,973.0,-7,b'United States',b'Arizona',b'Pima',b'None',46,130,242.72842465753425,52.98156392694064,315.8225456621005,197.57676940639269,23.185616438356163,897.2610730593607,382.73418
31.93,-110.78,1048.6,-7,b'United States',b'Arizona',b'Pima',b'None',1377,130,243.26352739726028,53.05918949771689,316.89737442922376,190.33881278538811,23.14366438356164,885.4335616438356,383.57793
31.93,-110.74,1163.65,-7,b'United States',b'Arizona',b'Pima',b'None',336,130,243.60804794520547,52.9388698630137,318.48487442922374,178.537100456621,23.120890410958904,866.311700913242,384.12117
31.93,-110.7,1213.4375,-7,b'United States',b'Arizona',b'Pima',b'None',90,130,243.27448630136988,53.044235159817354,318.30456621004566,178.97825342465754,23.11558219178082,867.0663242009132,383.59520999999995
31.93,-110.66,1181.95,-7,b'United States',b'Arizona',b'Pima',b'None',31,130,242.98692922374428,53.04063926940639,317.66392694063927,185.2832191780822,23.111358447488584,877.4595319634703,383.14178999999996
31.93,-110.62,1242.15,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.94623287671232,52.35656392694064,320.54052511415523,179.73207762557078,23.11101598173516,868.3897260273973,384.65441999999996
31.93,-110.58,1216.1,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.72174657534248,52.81192922374429,319.3736301369863,181.9563926940639,23.113413242009138,872.14549086758,384.30045
31.93,-110.54,1193.75,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.07220319634703,53.26980593607306,317.36038812785387,183.8632420091324,23.11615296803653,875.2855593607306,383.27625
31.93,-110.5,1234.5,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.1477168949772,52.237842465753424,320.93778538812785,180.6035388127854,23.139840182648403,870.1103881278539,384.9721200000001
31.93,-110.46,1303.4,-7,b'United States',b'Arizona',b'Pima',b'None',33,130,244.49046803652968,52.5435502283105,321.3603310502283,175.7501712328767,23.203253424657536,862.3057648401826,385.51257
31.93,-110.42,1350.25,-7,b'United States',b'Arizona',b'Cochise',b'None',53,130,244.948002283105,52.46837899543379,322.7832191780822,173.91792237442922,23.248059360730593,859.4155821917808,386.23401
31.93,-110.38,1348.25,-7,b'United States',b'Arizona',b'Cochise',b'None',13,130,244.9275684931507,52.40519406392694,322.7551940639269,175.37722602739726,23.531963470319635,862.0291095890411,386.20178999999996
31.93,-110.34,1280.75,-7,b'United States',b'Arizona',b'Cochise',b'None',77,130,244.33858447488583,52.97551369863014,320.2243150684931,177.94360730593607,23.674143835616437,866.2677511415525,385.27307999999994
31.93,-110.3,1175.625,-7,b'United States',b'Arizona',b'Cochise',b'None',537,130,243.14720319634705,53.709760273972606,316.07522831050227,188.68938356164384,24.16883561643836,884.1648401826484,383.39451
31.93,-110.26,1094.55,-7,b'United States',b'Arizona',b'Cochise',b'None',188,130,242.52191780821917,53.65102739726027,314.38384703196346,192.27545662100457,24.311586757990867,890.2144977168949,382.40856
31.93,-110.22,1135.55,-7,b'United States',b'Arizona',b'Cochise',b'None',52,130,243.02682648401827,53.97260273972603,314.71786529680367,188.6841894977169,24.575913242009133,884.5939497716895,383.2047
31.93,-110.18,1215.3,-7,b'United States',b'Arizona',b'Cochise',b'None',9,130,243.89503424657536,53.52465753424657,317.40599315068494,186.26837899543375,24.619292237442924,880.7090182648402,384.57369
31.93,-110.14,1288.25,-7,b'United States',b'Arizona',b'Cochise',b'None',9,130,244.7119292237443,53.00382420091324,320.3896689497717,177.76130136986302,24.663926940639268,867.2935502283106,385.86177
31.93,-110.1,1361.4375,-7,b'United States',b'Arizona',b'Cochise',b'None',7,130,245.10268264840184,52.910730593607305,321.5808789954338,172.63053652968037,24.67539954337899,859.0748287671233,386.47790999999995
31.93,-110.06,1444.1,-7,b'United States',b'Arizona',b'Cochise',b'None',19,130,245.8665525114155,52.80616438356165,323.69840182648403,170.28139269406392,24.676883561643837,855.3088470319635,387.68238
31.93,-110.02,1675.1,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,245.10405251141552,53.837728310502285,322.03875570776256,153.41204337899543,24.68025114155251,828.5111301369863,386.48007
31.93,-109.98,1848.2,-7,b'United States',b'Arizona',b'Cochise',b'None',5,110,244.88498858447488,53.112899543378994,323.0488584474886,143.60496575342466,24.68013698630137,813.2664383561644,386.13464999999997
31.93,-109.94,1492.55,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,242.98835616438356,54.09269406392694,317.201997716895,164.3078196347032,24.681050228310504,845.8498287671233,383.14403999999996
31.93,-109.9,1393.9375,-7,b'United States',b'Arizona',b'Cochise',b'None',93,130,244.32671232876712,54.410844748858445,318.24880136986303,170.95981735159816,24.682020547945207,856.4955479452054,385.25435999999996
31.93,-109.86,1355.8,-7,b'United States',b'Arizona',b'Cochise',b'None',202,130,244.9636415525114,53.83961187214612,319.6396689497717,175.926997716895,24.70553652968037,864.0227739726027,386.25867
31.93,-109.82,1325.45,-7,b'United States',b'Arizona',b'Cochise',b'None',513,130,246.3045091324201,52.92694063926941,322.9548515981735,178.175799086758,24.72791095890411,867.5005707762557,388.37295
31.93,-109.78,1308.95,-7,b'United States',b'Arizona',b'Cochise',b'None',20,130,245.95901826484015,53.163356164383565,321.7328767123288,179.73995433789955,24.770890410958906,869.8938926940639,387.82817999999986
31.93,-109.74,1313.4,-7,b'United States',b'Arizona',b'Cochise',b'None',27,130,246.05519406392693,52.468607305936075,322.8181506849315,180.7305936073059,24.831963470319636,871.38350456621,387.97982999999994
31.93,-109.7,1332.3125,-7,b'United States',b'Arizona',b'Cochise',b'None',1,120,246.2075913242009,52.39377853881278,323.2107305936073,180.36729452054792,24.866552511415524,870.7533105022831,388.22013
31.93,-109.66,1323.3,-7,b'United States',b'Arizona',b'Cochise',b'None',5,14,245.08852739726024,53.4291095890411,318.60182648401826,180.8201484018265,24.942123287671233,871.4587328767124,386.4555899999999
31.93,-109.62,1341.75,-7,b'United States',b'Arizona',b'Cochise',b'None',0,14,245.78424657534248,53.20907534246575,321.1288812785388,180.54189497716897,24.9462899543379,871.0279680365297,387.5526
31.93,-109.58,1372.55,-7,b'United States',b'Arizona',b'Cochise',b'None',1,30,244.7105593607306,53.456849315068496,319.0262557077626,178.74720319634704,24.924771689497717,868.2815068493151,385.85961
31.93,-109.54,1413.55,-7,b'United States',b'Arizona',b'Cochise',b'None',3,130,244.6218607305936,53.42779680365297,319.4432648401826,177.7062785388128,24.91438356164383,866.6804223744292,385.71975
31.93,-109.5,1467.1875,-7,b'United States',b'Arizona',b'Cochise',b'None',11,130,243.64326484018264,54.17465753424658,317.3417237442922,172.7700913242009,24.88527397260274,859.0984018264841,384.17670000000004
31.93,-109.46,1536.0,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,242.19948630136983,54.74925799086758,315.03698630136984,162.6912100456621,24.878082191780823,843.2465182648402,381.9001499999999
31.93,-109.42,1720.85,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,240.07985159817352,56.16267123287671,310.24115296803654,154.19172374429223,24.876141552511417,830.0439497716895,378.55791
31.93,-109.38,1887.9,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,239.7166095890411,56.68544520547945,310.1852739726027,144.24012557077626,24.876084474885843,814.7668949771689,377.98515
31.93,-109.34,2016.45,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,239.51421232876712,56.60022831050228,311.525799086758,132.3126712328767,24.876712328767123,796.6880136986301,377.66601
31.93,-109.3,2093.5625,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,239.30873287671233,56.36341324200913,312.9678082191781,113.48105022831052,24.887671232876713,768.5890981735159,377.34201
31.93,-109.26,2230.2,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,239.1267694063927,55.47214611872146,314.910502283105,112.08156392694065,24.896575342465752,766.4274543378996,377.05508999999995
31.93,-109.22,1812.4,-7,b'United States',b'Arizona',b'Cochise',b'None',4,70,235.8812214611872,55.92146118721461,306.51010273972605,150.2144406392694,24.997203196347034,823.008105022831,371.93751000000003
31.93,-109.18,1666.05,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,237.84497716894975,54.464212328767125,310.44874429223745,152.8265410958904,25.057191780821917,826.885901826484,375.03396
31.93,-109.14,1474.55,-7,b'United States',b'Arizona',b'Cochise',b'None',4,130,237.64046803652968,54.7166095890411,308.20205479452056,168.90890410958903,25.268150684931506,851.8497716894977,374.71148999999997
31.93,-109.1,1360.375,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,239.82397260273973,53.89845890410959,312.1579337899543,179.9720890410959,25.84212328767123,869.2858447488585,378.15444
31.93,-109.06,1298.35,-7,b'United States',b'Arizona',b'Cochise',b'None',6,130,241.05085616438356,53.974714611872145,313.3964611872146,181.9654109589041,26.090068493150685,872.4443493150685,380.08898999999997
31.97,-113.1,320.9,-7,b'United States',b'Arizona',b'Pima',b'None',11,130,246.13470319634703,54.73567351598174,313.70188356164385,227.6867579908676,26.03070776255708,971.8446347031964,388.1052
31.97,-113.06,317.68,-7,b'United States',b'Arizona',b'Pima',b'None',7,130,246.2218607305936,55.18390410958904,313.01067351598175,229.54206621004568,26.030593607305935,975.1451484018264,388.24263
31.97,-113.02,371.36,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.15633561643835,54.26415525114155,316.0905821917808,225.76575342465753,26.02859589041096,968.2193493150684,389.71610999999996
31.97,-112.98,397.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.58881278538811,54.65799086757991,314.44349315068496,225.43544520547945,26.02522831050228,967.5027968036528,388.82124
31.97,-112.94,445.12,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.50028538812785,54.58401826484018,314.6750570776256,221.79377853881277,25.99349315068493,960.3998858447488,388.68165
31.97,-112.9,495.85,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.462899543379,54.48698630136986,315.17197488584475,220.71421232876713,25.969805936073055,958.1624429223745,388.6227
31.97,-112.86,572.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.61455479452056,54.28493150684932,316.5798515981735,216.5240296803653,25.820205479452056,949.0370433789956,388.86182999999994
31.97,-112.82,579.16,-7,b'United States',b'Arizona',b'Pima',b'None',10,130,246.1970890410959,53.88327625570776,316.86746575342465,217.46792237442924,25.63590182648402,949.5535388127854,388.20357
31.97,-112.78,551.96,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.77037671232875,53.95182648401826,316.05456621004566,220.00890410958905,25.444235159817353,952.7707762557078,387.53073
31.97,-112.74,583.88,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.16769406392697,53.91740867579909,316.9267123287671,218.82009132420092,25.30873287671233,949.4322488584476,388.1572200000001
31.97,-112.7,624.85,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.37551369863013,53.86489726027397,315.9804794520548,219.57214611872143,25.249714611872147,948.5211187214612,386.90810999999997
31.97,-112.66,794.88,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.82448630136983,53.095148401826485,318.9808789954338,204.3215182648402,25.203082191780823,921.2500570776256,387.6160499999999
31.97,-112.62,734.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.08533105022832,52.775342465753425,319.6062785388128,212.00713470319636,25.199714611872142,934.215696347032,388.02734999999996
31.97,-112.58,666.96,-7,b'United States',b'Arizona',b'Pima',b'None',10,130,247.00713470319636,52.92859589041096,320.4728310502283,214.6019406392694,25.19549086757991,938.2485730593608,389.48085
